"date","dow","death","pm10tmean","pm25tmean","o3tmean","so2tmean","no2tmean","cotmean","tmpd","dptp","rhum"
1999-09-06,"Monday",100,-21.89863014,NA,1.7816076847,-2.481453285,-14.07387767,-404.803286,66,54.9,NA
1999-09-07,"Tuesday",98,-7.917808219,NA,-8.215325621,1.0574300894,1.0619541947,159.77702575,65,55.2,NA
1999-09-08,"Wednesday",100,2.8684931507,NA,-5.182943719,1.0073290501,6.1427564155,-155.2043645,71,54.2,NA
1999-09-09,"Thursday",90,6.6380291773,-9.566166998,-10.69225702,-2.620153089,-3.856701372,-263.153949,62,46.6,NA
1999-09-10,"Friday",97,15.843835616,NA,-9.377757743,0.8092738988,3.4738677339,43.34476232,62,45.2,NA
1999-09-11,"Saturday",93,7.8712328767,NA,-2.946531631,4.7342299697,4.1111783446,199.26602876,64,48.7,NA
1999-09-12,"Sunday",106,-5.128767123,NA,1.3032515952,2.2805042371,-2.748456469,-187.0846168,68,58.9,NA
1999-09-13,"Monday",111,-21.24383562,NA,-16.26076559,-2.635060883,-8.413912333,-115.0124932,59,49.9,NA
1999-09-14,"Tuesday",105,-15.2630137,NA,-13.8922767,-1.024552497,-3.839844673,-21.67529723,59,44.4,NA
1999-09-15,"Wednesday",104,-6.700622667,-8.405002455,-13.47990462,-1.38533552,-2.61156027,109.8305142,55,46.2,NA
1999-09-16,"Thursday",111,-13.16164384,-9.75480226,-9.987720228,-2.519872329,-4.404643238,43.846033974,59,47.8,NA
1999-09-17,"Friday",99,-11.14794521,NA,-8.789556524,-2.150302401,-2.530894574,325.77133976,59,48.1,NA
1999-09-18,"Saturday",103,17.846575342,NA,-3.831914835,-0.488878421,9.0780125504,519.74907083,62,49,NA
1999-09-19,"Sunday",109,16.873972603,NA,6.8553521541,1.3558171332,1.5773173657,-23.17783207,64,53.5,NA
1999-09-20,"Monday",100,-23.15068493,NA,-10.52225231,-2.654449982,-12.45998762,-215.0775478,58,45.9,NA
1999-09-21,"Tuesday",107,-19.10654483,-12.10638064,-7.942020206,-4.589316095,-10.05488006,-38.43532769,51,44.6,NA
1999-09-22,"Wednesday",102,-9.243835616,NA,-10.48993408,-0.695906788,7.8913253565,159.07561638,57,39.8,NA
1999-09-23,"Thursday",103,15.621917808,NA,-0.080017341,2.299291403,2.118373439,-141.4720335,66,46.3,NA
1999-09-24,"Friday",114,-27.44109589,-16.42638889,-2.787379622,-4.96153401,-14.93213616,-184.6735352,57,47.1,NA
1999-09-25,"Saturday",93,3.5643835616,NA,2.9746903486,-0.081004148,1.8639112966,400.27407711,62,48.4,NA
1999-09-26,"Sunday",121,58.583561644,NA,21.1262946,-2.788116663,-3.359085326,-215.8844456,72,49.3,NA
1999-09-27,"Monday",96,-6.935744574,-6.96628621,12.984493621,-4.095650113,-10.19723886,-381.6839011,66,58.7,NA
1999-09-28,"Tuesday",116,-24.25205479,-10.25886243,-6.144502796,-5.276933542,-5.418984904,-128.9672955,58,56.7,NA
1999-09-29,"Wednesday",96,-29.03835616,NA,-11.27414645,-3.466913185,-5.981647877,-142.1594924,56,43.7,NA
1999-09-30,"Thursday",89,-3.808219178,-9.09137931,-9.492449806,-0.676528578,0.8248691046,44.174130494,56,38.9,NA
1999-10-01,"Friday",89,-8.854794521,NA,-14.62251518,1.2062201599,2.0173819764,193.60597932,51,35,NA
1999-10-02,"Saturday",119,-16.87123288,NA,-13.17342483,-3.896121685,-5.539678935,-23.24282008,46,40.8,NA
1999-10-03,"Sunday",101,-15.25290205,-10.4814561,-7.4801228,-5.558128773,-9.369438094,4.4252785368,44,40.2,NA
1999-10-04,"Monday",111,-17.91232877,NA,-6.998626711,-4.157336483,-4.736368217,249.81274827,47,38,NA
1999-10-05,"Tuesday",106,7.104109589,NA,-14.13992652,0.6464815143,5.7815871974,325.09880011,51,36.8,NA
1999-10-06,"Wednesday",110,-8.063013699,-10.99733639,-4.762940885,-2.091261325,-7.720434608,115.87823279,52,41.8,NA
1999-10-07,"Thursday",115,-3.090410959,NA,-8.85998603,4.0302699527,2.9051581064,149.25223145,59,42.4,NA
1999-10-08,"Friday",107,29.942465753,NA,-9.041667914,-0.724682603,4.2293271719,147.7207294,61,54.1,NA
1999-10-09,"Saturday",124,17.945530124,15.994048763,-18.04347275,-1.689731661,-0.929798041,656.29324367,59,57.6,NA
1999-10-10,"Sunday",108,-9.131506849,NA,-0.53052765,-1.002317481,-7.70017522,15.09603562,66,58,NA
1999-10-11,"Monday",97,-4.167123288,NA,-8.056067931,0.3948454757,0.0124353877,297.96635688,55,46.1,NA
1999-10-12,"Tuesday",105,48.84109589,NA,-3.036932919,1.5646239786,4.0348383286,127.12845566,62,47.2,NA
1999-10-13,"Wednesday",113,-5.120547945,NA,-8.847292716,-1.051541164,-5.853274647,-164.0869771,56,44,NA
1999-10-14,"Thursday",103,-1.073972603,NA,-12.50000094,-2.02906003,-2.387885859,276.63434213,48,34.8,NA
1999-10-15,"Friday",98,14.477306238,-2.127456592,0.6925372128,1.3521888874,-1.709152201,98.775956531,64,46.3,NA
1999-10-16,"Saturday",100,20.583561644,NA,-1.08873003,-2.200143938,-5.119353612,-217.1000352,58,54.2,NA
1999-10-17,"Sunday",98,-31.44383562,NA,-8.662512341,-3.020806039,-10.44569267,-216.5193774,45,33.8,NA
1999-10-18,"Monday",97,-12.42739726,-3.364615385,-18.14229326,-0.332669499,-1.356766183,391.08942867,44,34.4,NA
1999-10-19,"Tuesday",106,14.605479452,NA,-14.2360827,2.1866499557,0.1262514375,117.48520004,50,33.5,NA
1999-10-20,"Wednesday",90,-2.416438356,NA,-16.41079042,0.2369265537,-1.874017282,200.29401426,44,30.7,NA
1999-10-21,"Thursday",103,6.573410654,-6.714883333,-12.97700321,3.9915506226,2.602476542,69.386875481,52,36.3,NA
1999-10-22,"Friday",108,-10.30410959,NA,-4.015404211,-3.159051174,-9.824057476,-245.8396348,51,26.6,NA
1999-10-23,"Saturday",101,-26.33972603,NA,-3.133999526,-3.337982161,-12.52473057,-174.2134413,43,25.7,NA
1999-10-24,"Sunday",134,-27.38356164,NA,-9.375848914,2.204035647,-1.926981581,-27.16245197,40,22.1,NA
1999-10-25,"Monday",111,26.635616438,NA,-10.37222522,6.0739362703,5.4538465121,57.345458544,50,28.1,NA
1999-10-26,"Tuesday",113,18.690410959,NA,-11.5525265,1.9602216461,5.7333357021,88.09249476,53,29.4,NA
1999-10-27,"Wednesday",119,8.7053124445,-2.255674204,-13.49776264,-0.894374614,3.0738167388,187.74135419,48,37,NA
1999-10-28,"Thursday",103,50.473972603,NA,-8.79370795,5.7605529885,7.8582133742,-83.44510524,64,43.3,NA
1999-10-29,"Friday",127,60.342465753,NA,2.5137870821,0.6824632848,12.944586259,-142.5680555,62,47,NA
1999-10-30,"Saturday",108,55.364383562,NA,14.324797445,0.4809155203,-1.75740408,-409.0958321,66,50.7,NA
1999-10-31,"Sunday",106,9.3808219178,NA,-7.610605967,3.7685097477,-1.34793316,-22.49264937,58,49.3,NA
1999-11-01,"Monday",106,26.334246575,NA,-7.244995157,3.7507549095,4.6967877389,-134.6295698,59,46.9,NA
1999-11-02,"Tuesday",106,-11.01553844,-13.17230875,-3.388607618,-4.063322798,-6.488162369,-330.1487181,42,22.6,NA
1999-11-03,"Wednesday",108,-6.564383562,NA,-6.803391502,-1.40946029,1.8710795843,-73.41734817,37,17.7,NA
1999-11-04,"Thursday",100,87.424657534,NA,-9.443853126,5.0042915363,11.271842889,36.187866068,46,24.2,NA
1999-11-05,"Friday",123,18.271232877,2.7944240196,-7.886655918,3.4251117856,8.2254380732,-119.9467379,55,34.3,NA
1999-11-06,"Saturday",114,-2.915068493,NA,-7.711708991,-1.609987677,8.0439947642,271.33341811,45,20.3,NA
1999-11-07,"Sunday",102,9.0136986301,NA,-2.203920449,0.56409732,7.1326446149,1040.8875203,44,32.3,NA
1999-11-08,"Monday",97,13.527485972,-0.018302681,-12.43381539,7.4055001217,16.368556611,-33.27725868,55,41,NA
1999-11-09,"Tuesday",145,22.816438356,NA,0.9292393647,4.4167571263,5.2231966758,-348.1751638,67,48.5,NA
1999-11-10,"Wednesday",99,17.947945205,NA,2.0940405689,-0.288538674,-3.305791101,-314.3087381,58,46.7,NA
1999-11-11,"Thursday",115,-18.09863014,NA,-1.027497293,-2.659193566,-6.811495245,-86.89737024,44,38,NA
1999-11-12,"Friday",115,34.756164384,NA,-14.98641137,5.3633338798,6.7335774726,416.21885156,47,41.2,NA
1999-11-13,"Saturday",109,49.756164384,NA,-6.994854965,5.0143392021,9.7343177579,427.5822523,54,43.8,NA
1999-11-14,"Sunday",101,-8.269506582,-10.84980835,0.4697652766,-2.585747625,-8.228824587,-105.1880616,45,30.5,NA
1999-11-15,"Monday",130,-18.11780822,NA,-12.45934745,-0.546626124,5.2565712618,92.764445607,41,26.3,NA
1999-11-16,"Tuesday",100,-20.15068493,NA,-5.180420664,-3.138726422,-1.317115638,47.925016208,38,29.3,NA
1999-11-17,"Wednesday",122,-5.252054795,-2.479710145,-10.62751345,-0.612041213,6.9303713567,210.52048404,40,25,NA
1999-11-18,"Thursday",113,52.764383562,NA,-4.326809278,1.9490191414,2.7887350406,-226.9724767,58,36.2,NA
1999-11-19,"Friday",118,41.906849315,NA,-6.141295533,-2.984814637,-6.657952751,-275.7038415,49,37.7,NA
1999-11-20,"Saturday",119,5.3806175806,8.1483540734,-17.34203281,-3.048080319,-9.662615467,-19.04998078,39,35.2,NA
1999-11-21,"Sunday",131,12.994520548,NA,-16.91625075,-3.747541868,-4.87844339,-52.77257493,42,42,NA
1999-11-22,"Monday",101,19.857534247,NA,-13.08112905,1.2372010452,3.4203602811,415.91095862,54,46,NA
1999-11-23,"Tuesday",116,-0.230136986,NA,-10.95375389,-2.391963533,-4.786602162,-270.6002404,52,50,NA
1999-11-24,"Wednesday",93,-19.30684932,NA,-12.23224099,-3.782412538,-4.538726087,71.842518823,40,30.7,NA
1999-11-25,"Thursday",99,-8.4,NA,-12.64125878,-1.512901622,5.4934046148,567.1772901,36,27.8,NA
1999-11-26,"Friday",131,-3.383054733,4.7319223739,-11.71610415,1.7853671922,2.2773735173,171.62275227,37,32.2,NA
1999-11-27,"Saturday",131,-23.38356164,NA,-12.09200431,-3.267136431,-0.094274063,-105.4714646,41,30.1,NA
1999-11-28,"Sunday",123,-27.26849315,NA,-11.55622086,-1.318798254,0.7908873412,-108.2535597,34,25,NA
1999-11-29,"Monday",123,-21.16712329,-7.21625,-11.13809044,-2.117366034,2.2050945725,114.01380189,32,19.9,NA
1999-11-30,"Tuesday",100,-13.17534247,2.4086206897,-13.78126315,2.6323710576,8.7769484529,536.04561811,30,15.3,NA
1999-12-01,"Wednesday",112,12.767123288,NA,-13.23181984,7.7708907732,1.2729134712,-2.059075466,36,20.8,NA
1999-12-02,"Thursday",116,-0.67418281,-1.144884082,-11.66553718,2.6628317662,3.3454273609,49.24711149,50,32.9,NA
1999-12-03,"Friday",107,24.619178082,-1.538181818,-9.497653135,-3.269358362,1.9967606048,21.616412,53,48,NA
1999-12-04,"Saturday",129,16.684931507,NA,-15.68426491,-4.306391595,-0.287148674,252.3797632,49,48.5,NA
1999-12-05,"Sunday",122,-34.21369863,NA,-8.148817514,-5.83327425,-11.93556382,-274.2637238,39,34.3,NA
1999-12-06,"Monday",122,-22.09315068,NA,-11.64507264,-3.588461698,0.8899303879,274.39799495,29,22.6,NA
1999-12-07,"Tuesday",113,-3.128767123,NA,-14.24314898,-2.191909757,-3.820966979,140.05413948,33,29.1,NA
1999-12-08,"Wednesday",122,-3.281675645,7.2021665009,-15.38156839,1.4449462299,-0.698002995,375.55697908,38,33.5,NA
1999-12-09,"Thursday",127,22.695890411,NA,-13.56785705,2.1775700009,2.4424531091,271.37453522,43,38.6,NA
1999-12-10,"Friday",120,-20.38082192,NA,-11.18340528,-2.940776849,-2.897208934,166.3417161,31,23.4,NA
1999-12-11,"Saturday",124,-11.47671233,-3.505333333,-13.77007901,-1.631041738,4.0982467622,687.76176969,31,25,NA
1999-12-12,"Sunday",127,-18.44109589,4.2350877193,-16.55071166,1.2333013127,-1.257035396,420.46344396,35,30.6,NA
1999-12-13,"Monday",127,5.5808219178,NA,-10.76539962,-1.068003468,-1.356152536,576.92024428,35,31.2,NA
1999-12-14,"Tuesday",129,-16.91112395,-4.659798692,-6.786941125,-4.22132006,-4.210123835,40.996990275,38,34.2,NA
1999-12-15,"Wednesday",122,-15.57534247,NA,-16.15342468,-5.089855717,-2.140537582,97.490126464,36,33.9,NA
1999-12-16,"Thursday",132,-23.58082192,NA,-14.55384576,-5.463233585,-5.952084741,35.144402404,27,20.3,NA
1999-12-17,"Friday",135,-23.62739726,-2.522368421,-8.8468629,-2.747871218,-0.127444042,212.31861609,23,17.9,NA
1999-12-18,"Saturday",112,-11.55068493,NA,-11.29722091,0.0212849047,7.3755454466,754.15236282,19,14.6,NA
1999-12-19,"Sunday",114,-2.501369863,NA,-14.05333151,2.1489551556,-2.836753467,327.94709335,32,29.1,NA
1999-12-20,"Monday",142,-10.06030512,-5.509922129,-5.665146096,-2.919532861,-8.162347693,-43.03653621,21,11,NA
1999-12-21,"Tuesday",124,-12.44109589,-3.63109526,-10.5371812,-4.056626316,2.3593650673,236.40198181,8,-1.6,NA
1999-12-22,"Wednesday",127,-10.25753425,NA,-14.0004063,-1.273825677,7.9642640109,314.89127005,13,5.8,NA
1999-12-23,"Thursday",121,2.901369863,3.4991630592,-12.02833136,-1.091788957,4.8525696912,501.50407831,10,3.8,NA
1999-12-24,"Friday",123,-5.175342466,NA,-10.01960665,-0.233818972,5.7213238453,311.82232675,14,4.7,NA
1999-12-25,"Saturday",140,9.8630136986,NA,-10.83621696,4.9613023718,-1.217720345,220.4607073,19,14,NA
1999-12-26,"Sunday",150,-7.457028111,-10.55749917,2.9623570638,-1.488556737,-9.351019172,-9.808414754,28,14.3,NA
1999-12-27,"Monday",153,-12.00273973,NA,-6.048439052,-3.690558454,1.7150782061,37.21336468,19,11.6,NA
1999-12-28,"Tuesday",164,-19.90684932,NA,-9.922963029,-0.259886989,0.5358214509,-73.50893612,21,16.4,NA
1999-12-29,"Wednesday",123,-10.96703297,-2.857894737,-13.89574853,0.9049863246,0.2994797673,-112.4207957,36,30.2,NA
1999-12-30,"Thursday",131,-26.97796143,NA,-8.471969749,-2.631900887,0.7805086349,37.114490539,34,28.9,NA
1999-12-31,"Friday",127,-9.994475138,NA,-12.2938327,-1.553892705,4.0743251679,51.357260706,34,25.9,NA
2000-01-01,"Saturday",160,-1.530733537,8.3399824636,-12.5768876,7.6211476673,2.372705969,-134.705838,42,32.2,NA
2000-01-02,"Sunday",147,11.075,12.548598278,-2.247734868,-0.89760398,-7.585232688,-376.5696884,48,42.3,NA
2000-01-03,"Monday",160,-27.90529248,-5.570733889,-7.872948114,-5.146861915,-9.673129774,-220.5080445,35,33.7,NA
2000-01-04,"Tuesday",131,-22.91340782,-6.132168349,-5.882465253,-5.480067228,0.3890954248,-238.2006754,28,22.2,NA
2000-01-05,"Wednesday",126,-10.93837535,1.757591623,-13.04257541,-2.054996569,-4.38065159,-62.11981536,20,16.6,NA
2000-01-06,"Thursday",127,0.0420168067,1.068627451,-13.80376351,5.1257305898,-2.371995216,-74.37170036,34,25.3,NA
2000-01-07,"Friday",139,-5.64733542,-1.084803461,-10.33113195,-0.726051069,1.0821817705,29.368535426,25,13.3,NA
2000-01-08,"Saturday",139,-7.887955182,-1.274742268,-11.72455672,1.9462263911,-1.830683251,-157.7696833,37,28.5,NA
2000-01-09,"Sunday",124,-7.022408964,8.1897435897,-15.14776647,-5.150644839,-4.524608384,-61.03939339,39,38.5,NA
2000-01-10,"Monday",139,-24.03081232,-2.412858057,-10.19383979,-2.598017144,-4.711991862,-219.9027204,42,34.9,NA
2000-01-11,"Tuesday",135,-23.95238095,-7.743434343,-6.784188347,-2.918287453,-7.055633108,-275.4105509,33,21.5,NA
2000-01-12,"Wednesday",122,-20.82352941,-6.730150754,-4.439756743,-2.530840951,-4.298191735,-156.1064985,31,21.7,NA
2000-01-13,"Thursday",137,-12.19319835,-5.474881258,-9.006957206,-3.438359908,1.7886492685,6.8319715054,25,18.4,NA
2000-01-14,"Friday",122,-2.492997199,3.6311832796,-13.70544236,0.693218056,9.9387045656,484.13804125,20,14.5,NA
2000-01-15,"Saturday",140,9.7647058824,2.1299961052,-13.56587883,3.2371509229,-1.806423662,125.46048593,34,24.2,NA
2000-01-16,"Sunday",124,-26.18207283,-5.698790148,1.8637142667,-2.225611066,-10.9660995,-154.7765556,31,19.4,NA
2000-01-17,"Monday",108,-11.17927171,-6.141434845,0.9328075338,-3.688971101,-4.09004892,236.66818994,22,12.7,NA
2000-01-18,"Tuesday",139,-14.12885154,2.7302752294,-14.05647061,-2.952803871,2.7887524302,143.13742881,25,20.9,NA
2000-01-19,"Wednesday",137,2.638816719,6.0517790654,-15.14846176,0.3000777821,16.384586951,644.25181331,21,15.7,NA
2000-01-20,"Thursday",129,-20.08963585,-1.114351852,-5.477481193,-3.436516791,2.2655982067,-39.84198342,10,2.1,NA
2000-01-21,"Friday",128,12.955182073,14.512745098,-11.75715583,0.6336866339,12.23924861,273.32724301,5,-3.2,NA
2000-01-22,"Saturday",119,-2.957983193,10.494132546,-12.49145033,3.7088716562,11.522246441,378.77492597,17,14.5,NA
2000-01-23,"Sunday",125,-13.92156863,1.9287804878,-3.821220872,-1.204617204,-5.107844148,-261.6465594,16,4.3,NA
2000-01-24,"Monday",123,1.0476190476,8.4244292237,-11.84080707,3.5334655816,11.296691548,286.38247223,6,-0.6,NA
2000-01-25,"Tuesday",133,-8.426579353,-2.137715954,-7.515268231,0.3021225414,2.1283073804,-227.8342309,17,8.5,NA
2000-01-26,"Wednesday",119,-6.098039216,-4.297115385,-8.55551272,0.1470937368,5.8771032602,-175.4097438,15,5.4,NA
2000-01-27,"Thursday",117,-6.179271709,-1.567942584,-6.001655168,1.6523132156,10.811683953,177.73582344,20,11.5,NA
2000-01-28,"Friday",124,16.901960784,12.819376408,-11.75841162,4.1656733083,22.863100571,581.97031278,21,14.5,NA
2000-01-29,"Saturday",129,-5.969187675,-1.186255924,5.1761111919,3.7267326416,-2.072148453,-173.7992951,24,19.1,NA
2000-01-30,"Sunday",112,-8.932773109,14.978251121,-9.57804852,2.2117731438,5.9838917001,-122.8855594,28,23.3,NA
2000-01-31,"Monday",129,2.2963662044,14.938726336,-7.650973643,2.6673688886,8.1643071596,-72.18104336,20,14.4,NA
2000-02-01,"Tuesday",110,-7.025210084,3.9773333333,-8.553925449,-0.202935892,7.6226238115,-281.9661854,25,16.5,NA
2000-02-02,"Wednesday",113,5.9691876751,13.426976744,-11.23357814,3.3212487066,12.956496937,-1.492364552,21,16,NA
2000-02-03,"Thursday",117,-13.9719888,7.5155791232,-9.104161251,2.1500614235,4.1855484387,-229.0434618,33,26.7,NA
2000-02-04,"Friday",109,-18.99439776,-1.461751152,-6.448513409,-0.210019654,5.5601785373,-22.50943097,25,19,NA
2000-02-05,"Saturday",127,-11.97478992,3.5212719298,-7.177196689,-2.073473849,3.843946833,-59.71364969,21,16.5,NA
2000-02-06,"Sunday",113,5.1880070134,16.908122079,-11.61909475,0.5314339226,9.8186770591,142.47344574,23,21.6,NA
2000-02-07,"Monday",114,-17.00280112,7.9065217391,-3.108900206,-0.971255101,5.5006074547,75.308744869,26,23.3,NA
2000-02-08,"Tuesday",116,10.99719888,14.472552448,-7.368232132,2.5883719849,17.948520434,589.79049868,22,21.6,NA
2000-02-09,"Wednesday",129,3.9607843137,19.876857412,-6.741515211,6.8607463061,4.8256893973,-55.04928105,41,30.2,NA
2000-02-10,"Thursday",103,15.980392157,23.3625,-9.109109158,1.8660804635,4.9074441882,65.994384947,35,32.1,NA
2000-02-11,"Friday",114,-24.00560224,-7.05063701,1.3184166538,-0.834400989,-0.496427835,-35.90982953,24,13.9,NA
2000-02-12,"Saturday",102,-2.129653448,2.8438353143,5.2718327968,-0.535529802,1.9961576303,-81.30299582,24,14.5,NA
2000-02-13,"Sunday",97,3.9355742297,11.221322188,-5.094123363,0.4007227515,-1.902957122,-114.9131372,30,26.8,NA
2000-02-14,"Monday",116,-18.20448179,-2.128429849,-4.570351479,-0.196826774,6.7406198691,30.389213425,26,22.5,NA
2000-02-15,"Tuesday",123,-4.168067227,10.321496423,-12.39149322,3.9250253993,7.3099265629,-1.864357354,31,28.1,NA
2000-02-16,"Wednesday",91,-13.1232493,-0.913716814,-1.704046832,-0.734197499,3.2192820884,97.377168743,28,19,NA
2000-02-17,"Thursday",106,2.918767507,7.1604347826,-2.644902411,2.7407147285,7.3846727827,309.6698611,27,18.6,NA
2000-02-18,"Friday",122,-10.7642061,-2.3837983,5.3684150666,-2.544602975,-7.393092945,-168.0410879,30,27.8,NA
2000-02-19,"Saturday",133,-25.04761905,4.1573275862,2.4102750937,-2.940599494,-0.373601492,-26.85615056,29,21.7,NA
2000-02-20,"Sunday",111,-12.99159664,8.3969957082,3.3760960226,-1.066026653,3.4188736467,-59.63535152,27,19.7,NA
2000-02-21,"Monday",134,16.028011204,7.4995839421,-8.524046896,5.4082239056,12.888844609,139.68491623,35,29.1,NA
2000-02-22,"Tuesday",120,23,3.1404255319,-10.6470838,1.8110153016,8.0643252049,67.965121928,49,40.3,NA
2000-02-23,"Wednesday",120,52.927170868,8.7995762712,6.3947852604,1.7868415487,8.001094886,36.124642602,59,40.6,NA
2000-02-24,"Thursday",94,-8.503425783,3.1441401117,-3.791358792,-2.234949204,1.8253005378,28.661911139,49,49.9,NA
2000-02-25,"Friday",114,26.775910364,1.1020218344,-3.483286374,-0.5242021,0.896400069,225.94916125,55,50.3,NA
2000-02-26,"Saturday",110,2.781512605,-7.07804878,5.016655198,-2.981513947,-8.37053486,-290.9395329,56,51.7,NA
2000-02-27,"Sunday",109,-33.08123249,-11.68916605,3.8583697588,-2.764336822,-11.73415626,-304.6551643,45,30.7,NA
2000-02-28,"Monday",111,-8.1232493,0.5422425958,-7.83990898,2.3973762297,11.968082956,348.20912141,43,26.8,NA
2000-02-29,"Tuesday",103,9.7843137255,-4.599156118,-0.134528752,6.0561092415,4.1857895264,-30.53936369,54,34.4,NA
2000-03-01,"Wednesday",112,-16.09758089,-7.321819246,4.4696225345,-2.181914623,-5.70547059,-184.0049213,46,32.9,NA
2000-03-02,"Thursday",101,-27.2745098,-8.693305439,7.4158988633,-3.676090621,-5.066521245,-74.35857083,33,23.8,NA
2000-03-03,"Friday",105,-0.182072829,-4.112244898,3.7472477072,0.0142547988,6.6153057334,485.09194762,35,24.1,NA
2000-03-04,"Saturday",104,-7.022408964,2.476088639,-5.877138084,2.9683027595,8.7124622487,179.40623353,46,30.7,NA
2000-03-05,"Sunday",95,-13.9719888,7.4068825911,-5.903035116,0.3590999275,6.1528028573,184.25935391,52,36.5,NA
2000-03-06,"Monday",109,31.182072829,5.5641129032,-2.347991925,4.1622198227,16.129354738,625.25419775,51,32.1,NA
2000-03-07,"Tuesday",109,6.6207113508,4.0104868602,1.828254698,7.4764072291,6.8036980693,126.29645764,66,49.7,NA
2000-03-08,"Wednesday",130,56.165266106,4.1458661417,7.53384767,2.1518154478,0.9428259145,-138.5113966,67,50.9,NA
2000-03-09,"Thursday",87,-16.91316527,-9.162151394,0.061410731,-2.351087901,-10.42458267,-336.8695533,46,32.7,NA
2000-03-10,"Friday",111,-26.95518207,-7.80930928,1.016514393,-3.476449665,-5.69411377,-214.0681615,30,21.9,NA
2000-03-11,"Saturday",119,-31.92156863,-11.81113281,7.9538552092,-3.791870113,-9.369594792,-324.6787524,30,19,NA
2000-03-12,"Sunday",99,-21.8627451,0.1942622951,-4.164685793,0.8513113818,7.5253820777,15.075923392,34,19.3,NA
2000-03-13,"Monday",109,5.3775606196,13.413579536,-12.92668687,-0.54237729,7.1580423359,-222.2232199,39,33.4,NA
2000-03-14,"Tuesday",84,9.0700280112,7.8925490196,-5.148109877,1.0887804124,1.7810538911,-265.3726447,45,32.6,NA
2000-03-15,"Wednesday",110,-0.047619048,15.449797571,-2.883589686,3.0181632711,2.2531555262,-141.1738502,50,41.9,NA
2000-03-16,"Thursday",108,-32.05602241,-10.89656336,16.091416251,-3.937557827,-11.76657432,-306.5838485,33,22.3,NA
2000-03-17,"Friday",102,-26.02521008,-9.535222672,14.464027968,-3.098549569,-9.662538457,-125.3157594,32,18.5,NA
2000-03-18,"Saturday",113,-18,-1.054826255,1.4509246116,1.4880165298,-2.784322871,-60.14978483,34,20.8,NA
